"iso2c","country","year","SP.POP.TOTL","NY.GDP.PCAP.KD","SP.DYN.LE00.IN","SP.DYN.IMRT.IN","ST.INT.DPRT","ST.INT.ARVL","SH.MED.PHYS.ZS","SH.MED.NUMW.P3","SH.MED.BEDS.ZS","IQ.CPA.PROT.XQ","IQ.CPA.PADM.XQ","SI.POV.GINI","SH.DTH.COMM.ZS","SH.MED.CMHW.P3","SH.XPD.CHEX.PP.CD","SH.STA.HYGN.ZS","SP.POP.65UP.TO.ZS","SP.URB.TOTL.IN.ZS","EN.POP.SLUM.UR.ZS","per_si_allsi.cov_pop_tot","iso3c","region","capital","longitude","latitude","income","lending"
"BG","Bulgaria",2018,7025037,8651.09480143084,74.8658536585366,5.9,6699000,9273000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.021914434268,75.008,NA,NA,"BGR","Europe & Central Asia","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"BH","Bahrain",1979,342799,NA,69.117,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08664552697062,85.882,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1980,359888,21185.0047497046,69.55,26.7,NA,NA,1.087,NA,3.31439995765686,NA,NA,NA,NA,NA,NA,NA,2.06369759480727,86.101,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1978,323473,NA,68.651,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14422842091921,85.659,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1992,523086,20178.5246085811,72.803,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31070990238699,88.398,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1993,536210,22218.0606042329,73.006,17.9,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35784487420973,88.395,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1995,563697,21910.3402805166,73.413,15.5,NA,2311000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40075785395345,88.388,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2015,1371851,22435.7339408968,76.762,6.5,4741000,9670000,0.9257,2.4944,NA,NA,NA,NA,7,NA,2333.87719726563,NA,2.32423200478769,88.999,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2016,1425791,22336.7799258335,76.899,6.4,NA,10158000,NA,NA,NA,NA,NA,NA,6.9,NA,2294.82836914063,NA,2.34248754376515,89.09,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1994,549583,21623.234768984,73.209,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38562692077448,88.392,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2003,778708,22058.8721481813,74.999,9.7,NA,4844000,1.0479,2.8252,2.8,NA,NA,NA,NA,NA,1445.78869628906,NA,2.30548549648906,88.383,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2004,829844,22144.6068766373,75.167,9.4,NA,5667000,0.9677,NA,2.8,NA,NA,NA,NA,NA,1298.60888671875,NA,2.27307783149604,88.399,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2005,889164,22066.209072122,75.326,9.1,NA,6313000,1.0436,2.6867,2.8,NA,NA,NA,NA,NA,1221.21081542969,NA,2.24030662509953,88.422,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2006,958418,21795.641469988,75.478,8.8,NA,7289000,1.0142,2.7181,2.7,NA,NA,NA,NA,NA,1199.09826660156,NA,2.17859013499329,88.452,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2007,1035919,21837.5068879636,75.625,8.4,NA,7833000,1.0155,NA,2.7,NA,NA,NA,NA,NA,1330.44689941406,NA,2.12893092992792,88.488,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2008,1114641,21562.0182412706,75.77,8,NA,8631000,0.9896,2.5624,2,NA,NA,NA,NA,NA,1331.98364257813,NA,2.09305058758829,88.53,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2009,1185076,20795.7081915852,75.913,7.6,NA,8861000,0.9696,2.5232,1.8,NA,NA,NA,NA,NA,1598.55346679688,NA,2.07463487573793,88.579,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2010,1240860,20722.1372891348,76.057,7.3,NA,11952000,0.9493,2.4595,1.8,NA,NA,NA,7.2,NA,1527.15930175781,NA,2.0797672581919,88.634,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2011,1278151,20516.5883157314,76.2,7,NA,6732000,0.945,2.4971,1.7,NA,NA,NA,NA,NA,1436.65222167969,NA,2.14286105475801,88.695,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2012,1299943,20924.7308895917,76.342,6.8,NA,8062000,0.9568,2.4796,2.1,NA,NA,NA,NA,NA,1714.30261230469,NA,2.20186408029884,88.762,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2013,1315029,21805.1376037124,76.484,6.7,NA,9163000,0.9533,2.5034,2.1,NA,NA,NA,NA,NA,1908.04467773438,NA,2.25341209464741,88.835,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2014,1336075,22395.3060349444,76.624,6.6,NA,10452000,0.957,2.4918,2,NA,NA,NA,NA,NA,2041.37255859375,NA,2.29485620193477,88.915,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1972,229155,NA,65.042,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47387139708931,84.265,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2017,1494074,22126.6882192369,77.032,6.2,3136000,11374000,NA,NA,NA,NA,NA,NA,NA,NA,2265.28125,NA,2.37230234606539,89.186,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2018,1569439,21438.4099004451,77.163,6.1,2868000,12045000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42633387832394,89.287,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1975,266543,NA,67.04,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4059907782234,84.975,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1976,283752,NA,67.616,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3228030110801,85.206,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1977,303175,NA,68.152,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22973530139358,85.434,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1964,182887,NA,57.182,96.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10949930831606,82.389,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1965,187431,NA,58.388,88.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78519028335761,82.5,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1981,374120,19295.6051761751,69.951,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20624398588688,86.317,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1982,385950,17290.8359587974,70.317,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34434512242518,86.531,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1983,396454,17906.0348714761,70.651,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47014786078587,86.742,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1984,407225,18304.6815302848,70.957,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56811345079502,86.95,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1985,419428,16926.4729634828,71.237,21.2,NA,NA,1.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63477879397656,87.155,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1986,433480,16571.520269408,71.496,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53206606994556,87.357,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1987,448971,17663.562665778,71.736,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42821919455822,87.557,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1988,465198,18240.7418968615,71.962,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32976066105185,87.754,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1989,481087,17702.5042889354,72.178,19.7,NA,NA,NA,NA,3.33949995040894,NA,NA,NA,NA,NA,NA,NA,2.24553978802171,87.949,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1990,495931,17934.7616005435,72.39,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18236004605479,88.14,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1991,509760,19407.6540816872,72.598,19.2,NA,NA,1.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2489014438167,88.329,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1998,613700,22634.9856468785,74.033,12.1,NA,2898000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48378686654717,88.379,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1999,636541,22761.1535577575,74.239,11.4,NA,3280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47336777992305,88.376,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1996,578666,22220.782690136,73.619,14.3,NA,1988000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44268714595293,88.385,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1997,594931,22281.7807014058,73.826,13.1,NA,2600000,1,NA,2.9000000954,NA,NA,NA,NA,NA,NA,NA,2.47507694169576,88.382,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2002,735146,21981.9195272313,74.822,10,NA,4831000,1.0774,2.8717,2.9,NA,NA,NA,NA,NA,1363.2275390625,NA,2.34143965960503,88.373,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1960,162427,NA,51.869,133.7,NA,NA,0.45,NA,4.71140956878662,NA,NA,NA,NA,NA,NA,NA,2.99149771897529,82.32,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2000,664611,22955.2372613294,74.44,10.8,NA,3869000,1.0202,2.9807,2.8,NA,NA,NA,7.8,NA,1268.46435546875,NA,2.4531643322184,88.372,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",2001,697545,22416.2309058685,74.635,10.3,NA,4388000,1.0636,3.1049,2.8,NA,NA,NA,NA,NA,1340.37731933594,NA,2.38923653671089,88.369,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1963,178140,NA,55.911,104.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39418434938812,82.372,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1968,200653,NA,61.609,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12456330082281,83.275,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1961,167894,NA,53.235,123.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83273970481375,82.337,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1962,173144,NA,54.59,113.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63422353647831,82.355,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1967,196063,NA,60.596,73.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98558626563911,83.019,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1969,206043,NA,62.56,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29418131166795,83.526,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1966,191780,NA,59.524,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8740223172385,82.761,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1971,220312,NA,64.275,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48011910381641,84.021,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1973,239527,NA,65.757,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46736276077436,84.504,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1970,212605,NA,63.449,56.6,NA,NA,0.429,NA,4.34289979934692,NA,NA,NA,NA,NA,NA,NA,2.49900049387362,83.775,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BH","Bahrain",1974,251911,NA,66.421,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44530806514999,84.741,NA,NA,"BHR","Middle East & North Africa","Manama","50.5354","26.1921","High income","Not classified"
"BI","Burundi",1964,3026290,205.396400591232,42.54,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98051409481576,2.233,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1976,3770871,269.801511616064,45.63,147.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26415302989681,3.678,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1963,2964427,197.305647300731,42.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98135187677079,2.193,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1997,6122130,232.305477391278,47.226,103.7,10000,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56188614093461,7.618,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1977,3854445,294.225338609102,45.999,146.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2452142915517,3.838,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1960,2797932,213.39688081986,41.281,NA,NA,NA,0.01,NA,1.12240731716156,NA,NA,NA,NA,NA,NA,NA,2.93531079382916,2.077,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1961,2852438,180.545876285742,41.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9596787029201,2.115,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1962,2907321,193.191880665894,41.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97480051222414,2.154,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",2002,6704113,232.466497747919,50.81,89.4,NA,74000,NA,NA,NA,NA,NA,NA,NA,NA,38.5646667480469,NA,2.43692193135766,8.682,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",2003,6909154,222.807321080131,51.69,86.1,NA,74000,NA,NA,NA,NA,NA,NA,NA,NA,36.7454833984375,NA,2.39053869692295,8.908,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1965,3094379,208.846076720306,42.838,143.9,NA,NA,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9723572968922,2.294,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1966,3170490,213.235282410668,43.105,145.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98950635390744,2.395,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1967,3253218,236.535680939732,43.332,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99838498372996,2.501,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1968,3336927,229.915102622963,43.523,146.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99940634002482,2.611,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1969,3413904,221.450916401238,43.685,147.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99325933008075,2.726,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1970,3479074,263.643956763226,43.841,147.6,NA,NA,0.017,NA,1.28059995174408,NA,NA,NA,NA,NA,NA,NA,2.9817129500551,2.845,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1971,3529997,266.978062580072,44.021,147.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05428021610217,2.97,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1972,3569666,247.104003747795,44.246,148.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12107631358228,3.101,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1973,3605126,261.529170917932,44.528,148.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18185827624333,3.236,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1974,3646431,256.687330407088,44.865,148.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23360019701456,3.377,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1975,3700880,254.675947596146,45.242,148.5,NA,NA,0.012,NA,1.12320005893707,NA,NA,NA,NA,NA,NA,NA,3.27216770065498,3.525,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",2015,10160030,228.432544171606,60.123,45.8,NA,131000,NA,NA,NA,3,2.5,NA,56.8,NA,48.4753265380859,6.13846665455961,2.09585011067881,12.078,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",2016,10487998,219.961497757751,60.528,44,NA,187000,0.05,0.68,NA,3,2.5,NA,55.8,NA,58.9006309509277,6.14208331884966,2.13529850080974,12.388,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1978,3949266,284.460085621528,46.327,142.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21697753455959,4.005,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1979,4051234,281.917260438568,46.608,138.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18112950276385,4.178,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1980,4157298,277.447458631793,46.852,132.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13744648567411,4.339,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1981,4266520,303.227653673613,47.083,127.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11921659807056,4.503,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1982,4379724,292.277811386532,47.324,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09302595323358,4.674,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1983,4497533,295.196478335089,47.581,115.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0571426602095,4.85,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1984,4621103,287.749697844271,47.844,110.2,NA,NA,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01103437858883,5.033,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1985,4750837,312.872113350282,48.08,106.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95606858328332,5.221,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1986,4886743,314.056875533449,48.243,104,NA,NA,0.058,NA,0.679199993610382,NA,NA,NA,NA,NA,NA,NA,2.92704158986875,5.417,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1987,5027138,322.086263161854,48.301,102.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89102865288361,5.62,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1988,5168698,329.025420980918,48.244,103.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8498279450647,5.83,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1989,5307069,324.771190295123,48.08,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80444818034211,6.047,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1990,5438957,327.986681933291,47.829,105.2,NA,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75563862703824,6.271,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1991,5564926,336.580270395656,47.522,106.4,NA,NA,0.059,NA,0.6631000042,NA,NA,NA,NA,NA,NA,NA,2.7300093478332,6.455,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1992,5685565,332.765875459652,47.212,107.3,NA,NA,NA,NA,NA,NA,NA,33.3,NA,NA,NA,NA,2.69443758008219,6.637,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1993,5798053,305.948149312137,46.953,107.8,NA,NA,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6498895405061,6.823,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1994,5898967,289.196918329432,46.786,107.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59821762013586,7.014,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1995,5987043,262.375065939413,46.758,107,36000,34000,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54105407293717,7.211,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1996,6060111,238.474631535111,46.905,105.7,35000,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55521722291885,7.412,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",2009,8397668,230.192598508771,56.488,62.7,NA,212000,NA,NA,NA,3,2.5,NA,NA,NA,71.2062149047852,6.04726,2.19085822397361,10.376,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",2010,8675602,234.235646874999,57.228,59.2,NA,142000,0.0477,0.6813,NA,3,2.5,NA,62.1,NA,80.2007598876953,6.09893,2.16086445643772,10.642,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1998,6185562,240.844572896698,47.708,101.4,16000,15000,NA,NA,NA,NA,NA,42.3,NA,NA,NA,NA,2.55764957169615,7.83,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"BI","Burundi",1999,6267124,235.309285692169,48.339,98.6,27000,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5377190558221,8.036,NA,NA,"BDI","Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
